Vehicle,Country,BR,WinRate,Games,Victories,Defeats,BattleType,UnitClass,UnitMoveType
germ_pzkpfw_V_ausf_g_panther,Germany,6.0,0.43809474382689734,1058028,236360,303158,GRB,exp_tank,tank
ussr_t_34_1941_cast_turret,Ussr,4.0,0.5182956292554359,46659,11799,10966,GRB,exp_tank,tank
p-47d_ussr,Ussr,4.3,0.5378566088045329,288803,59708,51303,ARB,exp_fighter,air
p-47n-15,Usa,4.7,0.49630188679245285,152358,13152,13348,ARB,exp_fighter,air
p-63a-5_ussr,Ussr,3.3,0.5305349570265551,87087,23395,20702,ARB,exp_fighter,air
a-26b,Usa,5.3,0.4690579424517146,67929,3570,4041,ARB,exp_assault,air
us_t14,Usa,4.7,0.5215093279145679,133386,48249,44269,GRB,exp_heavy_tank,heavy_tank
germ_pzkpfw_38t_Aufklarungspanzer,Germany,2.0,0.5254092661652234,68822,16625,15017,GRB,exp_tank,tank
us_m3a1_stuart_usmc,Usa,2.3,0.437348465308228,34215,8478,10907,GRB,exp_tank,tank
f4u-1a,Usa,2.7,0.49304452211983196,243991,55858,57434,ARB,exp_fighter,air
hurricanemkii_ussr,Ussr,3.0,0.5311044887316074,27609,5703,5035,ARB,exp_fighter,air
yak-9m,Ussr,3.7,0.5569774527726996,7449,1828,1454,ARB,exp_fighter,air
p-47d_luftwaffe,Germany,4.3,0.5369884874045366,21016,4711,4062,ARB,exp_fighter,air
ki_43_2_late,Usa,2.7,0.5100662589194699,15155,4003,3845,ARB,exp_fighter,air
pby-5a,Usa,1.7,0.46861669713589277,12022,2307,2616,ARB,exp_bomber,air
f4f-4,Usa,3.0,0.4554222031718817,16045,4250,5082,ARB,exp_fighter,air
spitfire_ix_usa,Usa,5.7,0.5353042902347487,124962,29097,25259,ARB,exp_fighter,air
f8f1b,Usa,6.3,0.5759866910380443,648091,189385,139416,ARB,exp_fighter,air
us_m26_t99,Usa,6.7,0.5016328794133957,48535,8141,8088,GRB,exp_tank,tank
p-51h-5_na,Usa,6.3,0.5634754674667394,458745,130151,100828,ARB,exp_fighter,air
bf-109e-4,Germany,3.0,0.4826220624250951,113677,27786,29787,ARB,exp_fighter,air
ussr_t_26E,Ussr,1.3,0.4579780755176614,2191,376,445,GRB,exp_tank,tank
ussr_t_35,Ussr,1.3,0.5279878971255674,11064,3490,3120,GRB,exp_heavy_tank,heavy_tank
us_m5a1_stuart_canadian_5st_arm,Usa,2.7,0.4973309608540925,13512,3354,3390,GRB,exp_tank,tank
p-61c_1,Usa,4.0,0.4778282107811352,287144,55268,60397,ARB,exp_fighter,air
do_17z_7,Germany,1.3,0.4981168803690068,125077,23542,23720,ARB,exp_fighter,air
ussr_t_34_57_1943,Ussr,4.7,0.49247008869223596,227798,74460,76737,GRB,exp_tank,tank
ussr_su_85_1943,Ussr,4.3,0.44526266630216876,333094,78181,97403,GRB,exp_tank_destroyer,tank
p-39k_1,Ussr,2.7,0.5142159155881283,45046,9893,9346,ARB,exp_fighter,air
uk_valentine_mk_1,Britain,2.3,0.4892237750463041,108806,29055,30335,GRB,exp_tank,tank
uk_a_12_mk_2_matilda_2,Britain,2.7,0.49533191460149656,115284,28862,29406,GRB,exp_heavy_tank,heavy_tank
corsair_fmk2,Britain,2.7,0.5812167144612863,17882,5675,4089,ARB,exp_fighter,air
f3f-2_galer,Usa,1.3,0.4059102379660857,69798,17211,25190,ARB,exp_fighter,air
germ_t_34_747,Germany,4.3,0.5085113695978581,99849,28110,27169,GRB,exp_tank,tank
ussr_pzkpfw_III_ausf_J_L42,Ussr,2.3,0.47934040940106143,19837,5058,5494,GRB,exp_tank,tank
su-2_mv5,Ussr,1.7,0.49010192907084493,63720,11636,12106,ARB,exp_assault,air
lagg-3-34,Ussr,2.3,0.5883928571428572,2778,659,461,ARB,exp_fighter,air
p-38g,Usa,3.3,0.4704878538446095,88298,14061,15825,ARB,exp_fighter,air
f7f1,Usa,6.3,0.5652073359698421,94870,24439,18800,ARB,exp_fighter,air
f-82e,Usa,5.3,0.5097467438494935,370030,70447,67753,ARB,exp_fighter,air
uk_centurion_mk_3_ss11,Britain,7.7,0.5014396775122373,15171,3483,3463,GRB,exp_tank,tank
uk_a_43_black_prince,Britain,6.0,0.5279312461632903,37497,11180,9997,GRB,exp_heavy_tank,heavy_tank
ussr_isu_152,Ussr,4.7,0.4325879981392464,340938,69744,91481,GRB,exp_tank_destroyer,tank
uh_1c_xm_30,Usa,8.7,0.5081669691470054,16726,1960,1897,GRB,exp_helicopter,helicopter
us_magach_3,Usa,8.0,0.48674911660777387,22314,4408,4648,GRB,exp_tank,tank
germ_pzkpfw_III_ausf_J_L42,Germany,2.3,0.4633516332920823,398797,111576,129226,GRB,exp_tank,tank
us_elco_80ft_pt_boat_thunderbolt,Usa,3.0,0.4783043391321736,15346,2392,2609,NRB,exp_torpedo_boat,fast_ship
us_sc_497,Usa,2.3,0.4794814483683505,19000,5363,5822,NRB,exp_submarine_chaser,fast_ship
us_higgins_78ft_pt625,Usa,2.7,0.4693336407655061,16241,4071,4603,NRB,exp_torpedo_boat,fast_ship
us_pc_451,Usa,2.0,0.4862376138524672,17589,4858,5133,NRB,exp_submarine_chaser,fast_ship
f4f-3,Usa,2.3,0.4934375350559025,43445,13196,13547,ARB,exp_fighter,air
f4u-1a_usmc,Usa,3.0,0.4681393740273215,36819,10829,12303,ARB,exp_fighter,air
tbf-1c,Usa,1.7,0.48798928540568565,116131,22590,23702,ARB,exp_bomber,air
us_elco_77ft_pt59,Usa,3.0,0.5009135757354285,19002,5483,5463,NRB,exp_gun_boat,fast_ship
us_destroyer_clemson_barker,Usa,3.3,0.4715307751433808,35365,7975,8938,NRB,exp_destroyer,ship
us_destroyer_clemson_litchfield,Usa,3.3,0.45880998080614205,51038,11952,14098,NRB,exp_destroyer,ship
pbj_1h,Usa,3.7,0.48176860564585117,67397,9011,9693,ARB,exp_assault,air
sb2c_4,Usa,3.7,0.5085507404577375,157037,27953,27013,ARB,exp_bomber,air
b-29,Usa,7.0,0.49139823645852077,138952,27307,28263,ARB,exp_bomber,air
us_xm1_gm,Usa,9.3,0.4903569256274861,309029,91099,94682,GRB,exp_tank,tank
ki-45_ko,Japan,2.7,0.5436583811344805,14731,4265,3580,ARB,exp_fighter,air
ki_44_2_otsu,Japan,3.0,0.5966257668711656,13892,4668,3156,ARB,exp_fighter,air
p-51b,Britain,3.7,0.5923901158976602,31874,10836,7456,ARB,exp_fighter,air
ki_100_2,Japan,3.7,0.6186612576064908,41997,15250,9400,ARB,exp_fighter,air
yak-1b_luftwaffe,Germany,3.0,0.5228963001075823,51261,11179,10200,ARB,exp_fighter,air
mb_5,Britain,5.0,0.5650018362100624,10680,3077,2369,ARB,exp_fighter,air
f4u-4b,Usa,5.7,0.5514405330143577,490750,144757,117750,ARB,exp_fighter,air
us_m4a3e2_sherman_jumbo_cobra_king,Usa,5.7,0.47307983865684633,211912,50550,56303,GRB,exp_heavy_tank,heavy_tank
fr_hotchkiss_h39_cambronne,France,1.0,0.48838409912235414,7711,1892,1982,GRB,exp_tank,tank
jp_pzkpfw_VI_ausf_e_tiger,Japan,6.0,0.5373631092978313,14910,5005,4309,GRB,exp_heavy_tank,heavy_tank
germ_pzkpfw_VI_ausf_b_tiger_IIh_sla,Germany,6.7,0.46158261301625103,496998,161643,188550,GRB,exp_heavy_tank,heavy_tank
germ_panther_II,Germany,7.0,0.4593113558227605,205547,52638,61964,GRB,exp_tank,tank
germ_flakpanzer_V_Coelian,Germany,6.3,0.42170176712660373,221380,34841,47779,GRB,exp_spaa,tank
us_m551,Usa,8.0,0.5041085123861563,815036,241164,237233,GRB,exp_tank,tank
us_m60a2,Usa,8.3,0.4939548740943596,602864,131310,134524,GRB,exp_tank,tank
f-86f-35,Usa,8.3,0.47375519528777077,72071,17212,19119,ARB,exp_fighter,air
fr_m4a1_sherman_fl_10,France,5.0,0.5439756882373972,84366,30430,25510,GRB,exp_tank,tank
it_m14_41_47_40,Italy,2.3,0.5074262912879628,8146,2289,2222,GRB,exp_tank,tank
it_sherman_75_37,Italy,3.7,0.5929133199464525,71555,28346,19462,GRB,exp_tank,tank
yp-38,Usa,3.0,0.4914965986394558,3773,867,897,ARB,exp_fighter,air
btd-1,Usa,4.0,0.49074734110803797,97685,17211,17860,ARB,exp_bomber,air
ussr_kv_1e,Ussr,4.3,0.5446752457189178,77874,26877,22468,GRB,exp_heavy_tank,heavy_tank
hs-129b-2_romania_italy,Italy,2.3,0.5425990968389363,17774,5407,4558,ARB,exp_assault,air
fr_pzkpfw_V_panther_dauphine,France,6.0,0.5229307509592546,28616,8586,7833,GRB,exp_tank,tank
it_m26_ariete,Italy,6.7,0.5059585492227979,14148,3906,3814,GRB,exp_tank,tank
germ_pz_IV_L70_A,Germany,4.3,0.4913647342995169,37079,8137,8423,GRB,exp_tank_destroyer,tank
a2d,Usa,7.0,0.5973420405326973,552169,151293,101984,ARB,exp_assault,air
pbm_1,Usa,2.0,0.45334154604250076,22633,4416,5325,ARB,exp_bomber,air
f2a-1_thach,Usa,2.0,0.5094439307885352,15762,3857,3714,ARB,exp_fighter,air
p-39n_su,Ussr,3.0,0.5859361950893602,12401,3508,2479,ARB,exp_fighter,air
uk_centurion_mk_5_raac,Britain,7.7,0.543756145526057,42364,13272,11136,GRB,exp_tank,tank
us_m6a2e1,Usa,6.7,0.5821433522806044,34520,8398,6028,GRB,exp_heavy_tank,heavy_tank
a-26b_10,Usa,5.0,0.46357064151146227,185185,17249,19960,ARB,exp_assault,air
germ_sdkfz_251_22,Germany,3.0,0.46772376743783034,28589,5398,6143,GRB,exp_tank_destroyer,tank
us_m3_bradley,Usa,8.3,0.49566335780551374,1415508,392323,399188,GRB,exp_tank,tank
f2h-2,Usa,7.3,0.5211587539426781,247420,76171,69986,ARB,exp_fighter,air
xa_38,Usa,3.7,0.5454458568288254,52764,11414,9512,ARB,exp_assault,air
ussr_t_10a,Ussr,7.7,0.5455758114717653,55226,17178,14308,GRB,exp_heavy_tank,heavy_tank
ussr_pt_76_57,Ussr,8.3,0.5681916049787766,80384,27709,21058,GRB,exp_tank,tank
pe-3,Ussr,2.0,0.5266594124047879,10612,2420,2175,ARB,exp_assault,air
p-38k,Usa,5.3,0.5941864559289542,33949,15188,10373,ARB,exp_fighter,air
ussr_t_54_1947,Ussr,7.7,0.4976239320678283,999531,287445,290190,GRB,exp_tank,tank
yak-1b,Ussr,3.0,0.5461309523809523,71274,21653,17995,ARB,exp_fighter,air
ussr_t_34E,Ussr,4.0,0.5210722675141634,15398,3771,3466,GRB,exp_tank,tank
tu-2_early,Ussr,4.7,0.5466328543251621,12591,1940,1609,ARB,exp_bomber,air
us_m247,Usa,9.0,0.42107239994819323,779111,130044,178796,GRB,exp_spaa,tank
f-86f-2,Usa,8.7,0.45905750869010425,68510,20866,24588,ARB,exp_fighter,air
us_xm_803,Usa,9.0,0.4992376436426184,1241337,431881,433200,GRB,exp_tank,tank
us_mbt_70,Usa,9.3,0.48918345536885766,541927,184927,193105,GRB,exp_tank,tank
mi_24d,Ussr,8.7,0.5128121959130717,42193,4743,4506,GRB,exp_helicopter,helicopter
ussr_object_248,Ussr,6.7,0.5126133880685957,28728,7742,7361,GRB,exp_heavy_tank,heavy_tank
fr_lvt_bofors,France,3.7,0.5628587045640886,19584,4119,3199,GRB,exp_tank,tank
douglas_a_1h,Usa,6.3,0.6355499394513768,138383,36213,20766,ARB,exp_assault,air
f8u-2,Usa,10.3,0.4835090052415857,219327,93075,99424,ARB,exp_fighter,air
us_m2a4_1st_armor_div,Usa,1.0,0.4576229988177971,140988,41419,49090,GRB,exp_tank,tank
uk_a_22f_mk_7_churchill_crocodile,Britain,4.7,0.580728435939166,45890,10348,7471,GRB,exp_heavy_tank,heavy_tank
us_battlecruiser_alaska_class,Usa,7.3,0.4905102292334237,35476,7960,8268,NRB,exp_cruiser,ship
us_cruiser_brooklyn_class_helena,Usa,6.3,0.4686688913607712,16271,2528,2866,NRB,exp_cruiser,ship
us_destroyer_porter_1942,Usa,5.3,0.5046956882685623,61234,19454,19092,NRB,exp_destroyer,ship
us_destroyer_gearing_frank_knox,Usa,5.0,0.530683583635422,26950,8198,7250,NRB,exp_destroyer,ship
us_cruiser_des_moines_class_newport_news,Usa,6.7,0.4098454493417287,7056,716,1031,NRB,exp_cruiser,ship
us_elco_80ft_pt_boat_mod02,Usa,3.0,0.48080763257155534,18138,4334,4680,NRB,exp_torpedo_boat,fast_ship
ussr_t_28E,Ussr,2.3,0.43992114793930226,333155,76768,97736,GRB,exp_tank,tank
ussr_su_57,Ussr,2.3,0.4828012868101955,25315,5853,6270,GRB,exp_tank_destroyer,tank
ussr_bt_7_1937_td,Ussr,1.3,0.4707112970711297,902,225,253,GRB,exp_tank,tank
ussr_t_126sp,Ussr,3.0,0.4951830443159923,42729,11565,11790,GRB,exp_tank,tank
us_m36b2,Usa,5.7,0.45851660613486195,969384,261962,309363,GRB,exp_tank_destroyer,tank
p-47d_22_re,Usa,3.7,0.4744094488188976,195497,51815,57405,ARB,exp_fighter,air
us_m4_t26,Usa,6.0,0.47504796879019523,798121,201284,222429,GRB,exp_tank,tank
uk_centurion_mk_2,Britain,6.7,0.5348588671653989,25764,8508,7399,GRB,exp_tank,tank
ussr_is_4m,Ussr,7.7,0.49735231747955166,834331,205220,207405,GRB,exp_heavy_tank,heavy_tank
p-38l,Usa,4.7,0.4769448235523494,28894,9785,10731,ARB,exp_fighter,air
germ_spz_12_3,Germany,6.7,0.474747939781778,48409,10312,11409,GRB,exp_tank,tank
germ_m109g,Germany,6.0,0.4000792998543766,1363400,277483,416087,GRB,exp_tank_destroyer,tank
us_m551_76,Usa,7.0,0.5886667951610526,147646,51921,36280,GRB,exp_tank,tank
us_xm_800t,Usa,8.3,0.5260236028846402,1983025,671133,604728,GRB,exp_tank,tank
strikemaster_mk88,Britain,6.3,0.5888285492629945,80064,22770,15900,ARB,exp_assault,air
us_t1e1_90,Usa,5.7,0.46331493248108335,770295,183387,212428,GRB,exp_heavy_tank,heavy_tank
f-80,Usa,7.7,0.5341852586494409,109992,30432,26537,ARB,exp_fighter,air
f-5c,Usa,10.7,0.48242393128052885,402375,129677,139126,ARB,exp_fighter,air
p-61a_1,Usa,3.7,0.5207311636201516,17364,3504,3225,ARB,exp_fighter,air
f_15e,Usa,14.0,0.466109457549758,1312928,416246,476776,ARB,exp_assault,air
bf-109a_1,Germany,1.3,0.5133781168165775,73702,18036,17096,ARB,exp_fighter,air
he51a1,Germany,1.0,0.4935231264637002,171503,26974,27682,ARB,exp_fighter,air
f2a-1,Usa,2.0,0.46860210341805436,78594,21387,24253,ARB,exp_fighter,air
germ_leopard_2a4m_can,Germany,11.7,0.4847657548198731,2897078,1263190,1342584,GRB,exp_tank,tank
he_115a_2_sweden,Sweden,1.0,0.5131160572337043,27867,6455,6125,ARB,exp_bomber,air
saab_b17bs,Sweden,1.0,0.5050231839258115,53031,11763,11529,ARB,exp_bomber,air
fw-190a-4,Germany,4.0,0.4842439954351454,353739,73408,78185,ARB,exp_fighter,air
b_239_finland,Sweden,2.7,0.5549307526959739,176015,61185,49072,ARB,exp_fighter,air
hurricane_mk1_late_finland,Sweden,2.3,0.5336020151133501,34699,10592,9258,ARB,exp_fighter,air
sw_pvkv_III,Sweden,3.3,0.4792377213429845,205187,58594,63671,GRB,exp_tank_destroyer,tank
sw_pbv_301,Sweden,2.3,0.43822308899218443,238775,59771,76623,GRB,exp_spaa,tank
sw_t_34_1941,Sweden,4.0,0.4956404542954955,501800,155927,158670,GRB,exp_tank,tank
sw_pzkpfw_IV_ausf_J,Sweden,3.7,0.4878527876518713,371407,97854,102727,GRB,exp_tank,tank
sw_pt_76b,Sweden,5.3,0.4594418262686745,448719,138728,163221,GRB,exp_tank,tank
sw_strv121b_christian2,Sweden,10.7,0.49448540129589963,1156147,517342,528881,GRB,exp_tank,tank
sw_t_34_85_zis_53,Sweden,5.7,0.4776094854317739,327873,98730,107987,GRB,exp_tank,tank
sw_bkan_1c,Sweden,6.7,0.44492872328786565,588184,150470,187719,GRB,exp_tank_destroyer,tank
sw_charioteer_mk_7,Sweden,6.3,0.45529874083651256,261846,71486,85523,GRB,exp_tank,tank
wellington_mk3,Britain,3.0,0.5303184281842819,27775,6262,5546,ARB,exp_bomber,air
gladiator_mk2,Britain,1.3,0.5199320148331273,26678,6730,6214,ARB,exp_fighter,air
jp_destroyer_momi,Japan,3.3,0.4698444464659329,22724,5165,5828,NRB,exp_destroyer,ship
jp_destroyer_matsu,Japan,3.7,0.47598297527361166,16329,4697,5171,NRB,exp_destroyer,ship
p-26a_34_m2,Usa,1.0,0.42205515319481235,279140,55128,75490,ARB,exp_fighter,air
ju-87d-3,Germany,2.0,0.5002883578646473,491515,79808,79716,ARB,exp_bomber,air
germ_pzh_2000,Germany,7.7,0.3648950621410478,2464228,562219,978550,GRB,exp_tank_destroyer,tank
germ_panzerjager_tiger_P_ferdinand,Germany,6.7,0.3942359898761245,1128815,188787,290081,GRB,exp_tank_destroyer,tank
cn_t_26_no531,China,1.0,0.4248968086177389,36174,8441,11425,GRB,exp_tank,tank
v_12d,China,2.3,0.5141828400807938,22455,5855,5532,ARB,exp_assault,air
sw_landsverk_ush_204_gk,Sweden,5.3,0.4228164301373024,328494,73291,100049,GRB,exp_spaa,wheeled_vehicle
fr_amr_35_zt3,France,1.0,0.45675612328606585,57399,15590,18542,GRB,exp_tank_destroyer,tank
fr_lorraine_37l,France,1.3,0.489862767346764,75275,22881,23828,GRB,exp_tank_destroyer,tank
cn_al_khalid_1,China,11.0,0.544734456797203,1266349,588956,492224,GRB,exp_tank,tank
p-47d_23_ra_china_rocaf,China,3.7,0.5536169400563621,163961,49309,39758,ARB,exp_fighter,air
cn_is_2_1943,China,6.3,0.45836458704043365,344958,83718,98927,GRB,exp_heavy_tank,heavy_tank
cn_zsl_92,China,6.3,0.45369782374227624,369934,90020,108394,GRB,exp_spaa,wheeled_vehicle
cn_su_100_1945,China,6.0,0.4708479260269925,222257,54180,60889,GRB,exp_tank_destroyer,tank
cn_zts_63_1980,China,7.7,0.5059651600074925,242855,70231,68575,GRB,exp_tank,tank
cn_m48a1_patton_III,China,7.7,0.4906588215083319,248388,68547,71157,GRB,exp_tank,tank
cn_plz_05,China,7.7,0.49689368186613525,565963,144126,145928,GRB,exp_tank_destroyer,tank
cn_pgz_09,China,8.7,0.46478439680675043,1018012,205345,236462,GRB,exp_spaa,tank
ki_61_1a_otsu_china,China,3.7,0.57759002034858,76687,26114,19098,ARB,exp_fighter,air
cn_wz_305,China,8.0,0.48134457406574116,550391,129435,139468,GRB,exp_spaa,tank
cn_type_59,China,8.0,0.5220113469780558,323511,93297,85429,GRB,exp_tank,tank
p-51d-20-na_j26,Sweden,4.0,0.5130136388751563,173573,52923,50238,ARB,exp_fighter,air
cn_m_41d,China,8.0,0.5349897504771329,171629,45411,39471,GRB,exp_tank,tank
cn_mbt2000,China,11.0,0.5426240245399581,586837,164866,138965,GRB,exp_tank,tank
cn_cm_25,China,8.7,0.4943992634647844,103758,19332,19770,GRB,exp_tank_destroyer,tank
cn_m60a3_tts,China,9.0,0.5113008445602558,103129,27667,26444,GRB,exp_tank,tank
cn_t_34_85_d_5t,China,5.7,0.48383931856443646,455628,130191,138888,GRB,exp_tank,tank
tu-2_postwar_china,China,5.3,0.5434040960376451,185609,50811,42694,ARB,exp_bomber,air
p-51k,China,5.0,0.5373700222494665,89346,23669,20377,ARB,exp_fighter,air
q_5_early,China,9.3,0.5198856870683496,50406,13098,12096,ARB,exp_assault,air
cn_ptl_02,China,9.0,0.5268007758217096,266491,70890,63677,GRB,exp_tank,wheeled_vehicle
cn_hj_9,China,9.0,0.4931943924456092,708248,118559,121831,GRB,exp_tank_destroyer,wheeled_vehicle
cn_type_69,China,8.0,0.5373120513400662,312084,104490,89978,GRB,exp_tank,tank
cn_zbd_04a,China,10.0,0.5086500420773643,980144,210339,203185,GRB,exp_tank,tank
sw_pbv_501,Sweden,6.7,0.4681001517450683,473066,154239,175261,GRB,exp_tank,tank
f-5e_aidc,China,11.0,0.570291201235253,119568,23638,17811,ARB,exp_fighter,air
sw_sherman_3_4,Sweden,3.7,0.5514890282131661,169553,63333,51507,GRB,exp_tank,tank
fr_amd_35_kwk39,France,2.7,0.5529487800937146,221334,85555,69170,GRB,exp_tank,wheeled_vehicle
sw_strv_121,Sweden,10.7,0.49565383543149977,521404,158236,161011,GRB,exp_tank,tank
sw_itpsv_90,Sweden,8.7,0.44943124831283865,777773,204782,250865,GRB,exp_spaa,tank
sw_strf_90c,Sweden,10.3,0.5057887557702775,321435,75273,73550,GRB,exp_tank,tank
sw_lvkv_90c,Sweden,10.3,0.461327882286198,512892,102460,119638,GRB,exp_spaa,tank
sw_asrad_r,Sweden,10.3,0.47147196792792045,276689,45630,51152,GRB,exp_spaa,tank
sw_strv_122b_plss,Sweden,12.0,0.5833656981312716,410548,129177,92257,GRB,exp_tank,tank
sw_strv_122b_plus,Sweden,12.0,0.6047553214990701,409621,169727,110927,GRB,exp_tank,tank
sw_strv_122,Sweden,12.0,0.5680804770068536,479923,142816,108585,GRB,exp_tank,tank
sw_cv_90120,Sweden,11.7,0.5834848586307607,337959,113276,80861,GRB,exp_tank,tank
q_5l,China,10.0,0.5470027338801093,230271,41017,33968,ARB,exp_assault,air
sw_crotale_ng,Sweden,12.0,0.5266237861016522,351838,62634,56301,GRB,exp_spaa,wheeled_vehicle
it_zsu_57_2,Italy,7.0,0.4607092174329338,211359,53891,63083,GRB,exp_spaa,tank
it_zsu_23_4,Italy,8.0,0.434463833380242,170863,30873,40187,GRB,exp_spaa,tank
it_vcc_80_hitfist_60,Italy,9.3,0.49915506214036665,265580,70005,70242,GRB,exp_tank,tank
sw_sav_fm48,Sweden,3.7,0.5418658498457133,295534,119586,101107,GRB,exp_tank_destroyer,tank
us_rdf_lt,Usa,11.7,0.5306385512322956,1460932,610497,539998,GRB,exp_tank,tank
av_8b_na,Usa,11.3,0.5539361008476418,531021,127433,102617,ARB,exp_assault,air
ef_2000a,Italy,14.0,0.4650168363828147,152960,57311,65934,ARB,exp_fighter,air
ussr_t_80ue1,Ussr,11.7,0.36811069337910846,3945157,1336212,2293707,GRB,exp_tank,tank
f4u-7,France,6.0,0.5892237765323683,227575,66762,46543,ARB,exp_fighter,air
ki_61_1a_otsu_usa,Usa,3.7,0.46882510957161033,30413,6632,7514,ARB,exp_fighter,air
fw-190a-8_usa,Usa,5.0,0.5112959424525121,19652,4549,4348,ARB,exp_fighter,air
f-86f-25,Usa,8.3,0.48297117669341233,52438,14025,15014,ARB,exp_fighter,air
f9f-8,Usa,8.3,0.4867262158536712,176716,46807,49360,ARB,exp_fighter,air
f-100d,Usa,9.3,0.448809122670119,149692,50614,62160,ARB,exp_fighter,air
f-4s,Usa,12.0,0.4371263780751091,2398286,848155,1092142,ARB,exp_fighter,air
f_16c_block_50,Usa,13.7,0.48593816912079585,866078,236026,249686,ARB,exp_fighter,air
fa_18c_late,Usa,14.0,0.44951293327261455,809079,267502,327591,ARB,exp_fighter,air
f_14a_early,Usa,12.7,0.49677569789799203,304555,129960,131647,ARB,exp_fighter,air
mig-21_bison,Britain,12.3,0.5765350256209343,562838,297258,218336,ARB,exp_fighter,air
us_merkava_mk_2b_late,Usa,9.7,0.47584764014522185,33671,7733,8518,GRB,exp_tank,tank
us_m901_itv,Usa,8.3,0.46922006748603007,340771,61046,69055,GRB,exp_tank_destroyer,tank
germ_panzerbefelhswagen_VI_P,Germany,5.7,0.5047446634969264,183309,50744,49790,GRB,exp_heavy_tank,heavy_tank
germ_leopard_2a4_pzbtl_123,Germany,10.7,0.4581250921451728,1591407,553110,654224,GRB,exp_tank,tank
germ_leopard_2av,Germany,10.0,0.49334707307372455,106877,27289,28025,GRB,exp_tank,tank
germ_panzerbefelhswagen_IV_ausf_J,Germany,3.7,0.44554655629690415,149220,37462,46619,GRB,exp_tank,tank
ussr_2s3m,Ussr,6.3,0.453844546665799,546977,132504,159455,GRB,exp_tank_destroyer,tank
mi_24p_german_hfs80,Germany,9.7,0.4857506037879751,148501,19107,20228,GRB,exp_helicopter,helicopter
germ_flakpz_1a2_Gepard,Germany,9.7,0.4117600248678893,944907,165579,236546,GRB,exp_spaa,tank
he_219a_7,Germany,4.3,0.5578632953598222,41047,8031,6365,ARB,exp_assault,air
germ_panzerjager_tiger_P_elefant,Germany,6.7,0.4761282951114013,33240,5834,6419,GRB,exp_tank_destroyer,tank
tornado_ids_de_mfg,Germany,11.3,0.514931186704752,127411,21813,20548,ARB,exp_assault,air
p-51d-10,Usa,4.3,0.5264556656197149,19045,4358,3920,ARB,exp_fighter,air
us_m1128_mgs,Usa,10.3,0.4777278853114094,931594,243528,266235,GRB,exp_tank,wheeled_vehicle
ussr_t_72av_turms,Ussr,10.3,0.4134452995198189,1414324,362317,514019,GRB,exp_tank,tank
ussr_2s38,Ussr,10.3,0.40657879554119347,2874117,694141,1013132,GRB,exp_tank,tank
germ_th_800_bismark,Germany,9.0,0.4818203625646825,57342,14060,15121,GRB,exp_tank,wheeled_vehicle
germ_thyssen_henschel_tam,Germany,9.0,0.42837141391082834,1563198,399886,533617,GRB,exp_tank,tank
he51b_2w,Germany,1.0,0.49232851985559567,12888,1091,1125,ARB,exp_fighter,air
su_25k,Ussr,10.3,0.49026778720344366,1018875,198405,206282,ARB,exp_assault,air
ju-87r-2_snake,Germany,1.3,0.5127048899252452,192601,29903,28421,ARB,exp_bomber,air
ussr_smk,Ussr,3.7,0.5230030464191666,36943,10129,9238,GRB,exp_heavy_tank,heavy_tank
a_10a_early,Usa,10.3,0.4884041949701087,1381373,335773,351717,ARB,exp_assault,air
ussr_isu_122,Ussr,5.3,0.4461117653762869,284724,58715,72900,GRB,exp_tank_destroyer,tank
fr_b1_ter,France,2.7,0.570856438693777,22929,7412,5572,GRB,exp_heavy_tank,heavy_tank
ussr_9a35_m2,Ussr,10.3,0.36471652935892257,917343,109214,190235,GRB,exp_spaa,tank
ussr_object_268,Ussr,7.0,0.4676845871683507,559101,124695,141927,GRB,exp_tank_destroyer,tank
su-2_m82,Ussr,2.7,0.508952551477171,24433,5685,5485,ARB,exp_assault,air
