Country,BR,Weighted,Count
Ussr,2.3,0.08830379626152264,453044
Ussr,2.7,0.04011809164570616,666715
Ussr,3.0,0.020518307215353946,691546
Ussr,3.3,-0.022030487946550447,785004
Ussr,3.7,0.024596101291818294,732668
Ussr,4.0,-0.1657604632493026,752538
Ussr,4.3,-0.003565439795268098,860928
Ussr,4.7,0.01565205492888443,881724
Ussr,5.0,0.034675791126160226,747728
Ussr,5.3,0.12122330069107824,559769
Ussr,5.7,0.3036520231468062,444534
Ussr,6.0,-0.002401338617473515,283523
Ussr,6.3,-0.005645399565652069,174372
Ussr,6.7,0.08510464787390305,146165
Ussr,7.0,-0.10456984650915961,246272
Ussr,7.3,-0.23083187719374612,249119
Ussr,7.7,0.0004260342723110654,318740
Ussr,8.0,-0.0004527251888002789,442651
Ussr,8.3,-0.05717156051397933,378838
Ussr,8.7,0.005662014540143021,406171
Ussr,9.0,0.02091526362526596,462776
Ussr,9.3,0.07357337214568453,725693
Ussr,9.7,0.07385615568210585,732365
Ussr,10.0,-0.07555081212486008,745688
Ussr,10.3,0.010166280707653812,1136272
Ussr,10.7,0.05564465974220318,1256395
Ussr,11.0,0.07386787603734381,1819715
Ussr,11.3,-0.007666436090544604,2087940
Ussr,11.7,-0.0032082111175804427,2215241
Ussr,12.0,0.01947436663320953,2283160
Ussr,12.3,-0.06264702825432546,1798344
Ussr,12.7,-0.009076582953002277,2080973
Ussr,13.0,-0.006326163313719022,3859740
Ussr,13.3,0.006284250868446512,3255019
Ussr,13.7,-0.07566236852072193,3079757
Ussr,14.0,-0.053188409558739824,2428501
